session_id,services
991_4,"[13, 10, 1, 4, 18]"
991_5,"[13, 10, 1, 4, 18]"
991_6,"[14, 1, 11, 2, 18]"
991_7,"[20, 17, 6, 9, 10]"
991_8,"[19, 3, 6, 12, 1]"
991_9,"[10, 13, 4, 11, 16]"
991_10,"[15, 18, 17, 6, 16]"
991_11,"[17, 15, 1, 9, 20]"
991_12,"[7, 1, 18, 12, 2]"
991_13,"[3, 2, 19, 13, 4]"
991_14,"[1, 14, 7, 12, 13]"
991_15,"[10, 13, 4, 11, 16]"
992_0,"[4, 13, 10, 12, 17]"
992_1,"[4, 13, 10, 12, 17]"
992_2,"[6, 18, 19, 15, 17]"
992_3,"[16, 1, 10, 15, 12]"
992_4,"[8, 11, 18, 5, 2]"
992_5,"[5, 18, 2, 8, 1]"
992_6,"[3, 2, 19, 13, 4]"
992_7,"[18, 6, 15, 8, 5]"
992_8,"[2, 3, 5, 8, 7]"
993_0,"[14, 1, 11, 2, 18]"
993_1,"[18, 6, 15, 8, 5]"
993_2,"[4, 13, 10, 12, 17]"
993_3,"[11, 8, 12, 10, 14]"
993_4,"[4, 13, 10, 12, 17]"
993_5,"[1, 14, 7, 12, 13]"
993_6,"[12, 1, 11, 7, 9]"
993_7,"[9, 17, 12, 13, 15]"
993_8,"[7, 1, 18, 12, 2]"
994_0,"[7, 1, 18, 12, 2]"
994_1,"[18, 6, 15, 8, 5]"
994_2,"[5, 18, 2, 8, 1]"
994_3,"[9, 17, 12, 13, 15]"
994_4,"[3, 2, 19, 13, 4]"
994_5,"[17, 15, 1, 9, 20]"
995_0,"[6, 18, 19, 15, 17]"
995_1,"[1, 14, 7, 12, 13]"
995_2,"[1, 14, 7, 12, 13]"
995_3,"[19, 3, 6, 12, 1]"
995_4,"[12, 1, 11, 7, 9]"
995_5,"[12, 1, 11, 7, 9]"
996_0,"[8, 11, 18, 5, 2]"
996_1,"[18, 6, 15, 8, 5]"
996_2,"[12, 11, 1, 7, 9]"
996_3,"[4, 13, 10, 12, 17]"
996_4,"[14, 1, 11, 2, 18]"
996_5,"[20, 17, 6, 9, 4]"
996_6,"[1, 14, 7, 12, 13]"
996_7,"[1, 14, 7, 12, 13]"
996_8,"[12, 1, 11, 7, 9]"
997_0,"[13, 10, 1, 4, 18]"
997_1,"[14, 1, 11, 2, 18]"
997_2,"[18, 6, 15, 8, 5]"
997_3,"[15, 18, 17, 6, 16]"
997_4,"[9, 17, 12, 13, 15]"
997_5,"[1, 14, 7, 12, 13]"
997_6,"[15, 18, 17, 6, 16]"
998_0,"[12, 1, 11, 7, 9]"
998_1,"[2, 3, 5, 8, 7]"
998_2,"[20, 17, 6, 9, 15]"
998_3,"[7, 1, 18, 12, 2]"
998_4,"[3, 2, 19, 13, 4]"
998_5,"[3, 2, 19, 13, 4]"
998_6,"[19, 3, 6, 12, 1]"
998_7,"[1, 14, 7, 12, 13]"
998_8,"[2, 3, 5, 8, 7]"
998_9,"[17, 15, 1, 9, 20]"
998_10,"[18, 6, 15, 8, 5]"
998_11,"[17, 15, 1, 9, 20]"
998_12,"[9, 17, 12, 13, 15]"
998_13,"[6, 18, 19, 15, 17]"
998_14,"[8, 11, 18, 5, 2]"
999_0,"[4, 13, 10, 12, 17]"
999_1,"[7, 1, 18, 12, 2]"
999_2,"[17, 15, 1, 9, 20]"
999_3,"[13, 10, 1, 4, 18]"
999_4,"[8, 11, 18, 5, 2]"
999_5,"[7, 1, 18, 12, 2]"
1000_0,"[14, 1, 11, 2, 18]"
1000_1,"[3, 2, 19, 13, 4]"
1000_2,"[15, 18, 17, 6, 16]"
1000_3,"[13, 10, 1, 4, 18]"
1000_4,"[14, 1, 11, 2, 18]"
1000_5,"[18, 6, 15, 8, 5]"
1000_6,"[4, 13, 10, 12, 17]"
1000_7,"[17, 15, 1, 9, 20]"
1000_8,"[12, 1, 11, 7, 9]"
1000_9,"[5, 18, 2, 8, 1]"
1000_10,"[1, 14, 7, 12, 13]"
1000_11,"[15, 18, 17, 6, 16]"
1000_12,"[8, 11, 18, 5, 2]"
1001_0,"[17, 15, 1, 9, 20]"
1001_1,"[10, 13, 4, 11, 16]"
1001_2,"[11, 8, 12, 10, 14]"
1001_3,"[8, 11, 18, 5, 2]"
1001_4,"[12, 1, 11, 7, 9]"
1001_5,"[17, 15, 1, 9, 20]"
1001_6,"[11, 8, 12, 10, 14]"
1001_7,"[3, 2, 19, 13, 4]"
1001_8,"[11, 8, 12, 10, 14]"
1001_9,"[14, 1, 11, 2, 18]"
1002_0,"[17, 15, 1, 9, 20]"
1002_1,"[12, 1, 11, 7, 9]"
1002_2,"[18, 6, 15, 8, 5]"
1002_3,"[7, 1, 18, 12, 2]"
1002_4,"[18, 6, 15, 8, 5]"
1002_5,"[12, 1, 11, 7, 9]"
1002_6,"[15, 18, 17, 6, 16]"
1003_0,"[7, 1, 18, 12, 2]"
1003_1,"[15, 18, 17, 6, 16]"
1003_2,"[19, 3, 6, 12, 1]"
1003_3,"[2, 3, 5, 8, 7]"
1003_4,"[6, 18, 19, 15, 17]"
1003_5,"[15, 18, 17, 6, 16]"
1003_6,"[3, 2, 19, 13, 4]"
1003_7,"[4, 13, 10, 12, 17]"
1003_8,"[3, 2, 19, 13, 4]"
1004_0,"[20, 17, 6, 9, 11]"
1004_1,"[13, 10, 1, 4, 18]"
1004_2,"[19, 3, 6, 12, 1]"
1004_3,"[15, 18, 17, 6, 16]"
1004_4,"[1, 14, 7, 12, 13]"
1004_5,"[5, 18, 2, 8, 1]"
1004_6,"[16, 1, 10, 15, 12]"
1004_7,"[16, 1, 10, 15, 12]"
1004_8,"[5, 18, 2, 8, 1]"
1004_9,"[1, 14, 7, 12, 13]"
1005_0,"[13, 10, 1, 4, 18]"
1005_1,"[5, 18, 2, 8, 1]"
1005_2,"[6, 18, 19, 15, 17]"
1005_3,"[18, 6, 15, 8, 5]"
1005_4,"[8, 11, 18, 5, 2]"
1005_5,"[17, 15, 1, 9, 20]"
1005_6,"[8, 11, 18, 5, 2]"
1005_7,"[3, 2, 19, 13, 4]"
1005_8,"[19, 3, 6, 12, 1]"
1005_9,"[7, 1, 18, 12, 2]"
1005_10,"[2, 3, 5, 8, 7]"
1006_0,"[20, 17, 6, 9, 14]"
1006_1,"[20, 17, 6, 9, 10]"
1006_2,"[4, 13, 10, 12, 17]"
1006_3,"[14, 1, 11, 2, 18]"
1006_4,"[20, 17, 6, 9, 3]"
1006_5,"[16, 1, 10, 15, 12]"
1006_6,"[18, 6, 15, 8, 5]"
1006_7,"[6, 18, 19, 15, 17]"
1006_8,"[11, 8, 12, 10, 14]"
1006_9,"[16, 1, 10, 15, 12]"
1007_0,"[16, 1, 10, 15, 12]"
1007_1,"[14, 1, 11, 2, 18]"
1007_2,"[13, 10, 1, 4, 18]"
1007_3,"[14, 1, 11, 2, 18]"
1007_4,"[7, 1, 18, 12, 2]"
1007_5,"[16, 1, 10, 15, 12]"
1007_6,"[3, 2, 19, 13, 4]"
1007_7,"[8, 11, 18, 5, 2]"
1007_8,"[3, 2, 19, 13, 4]"
1007_9,"[6, 18, 19, 15, 17]"
1008_0,"[4, 13, 10, 12, 17]"
1008_1,"[15, 18, 17, 6, 16]"
1008_2,"[14, 1, 11, 2, 18]"
1008_3,"[4, 13, 10, 12, 17]"
1008_4,"[19, 3, 6, 12, 1]"
1008_5,"[10, 13, 4, 11, 16]"
1008_6,"[15, 18, 17, 6, 16]"
1008_7,"[19, 3, 6, 12, 1]"
1008_8,"[19, 3, 6, 12, 1]"
1009_0,"[7, 1, 18, 12, 2]"
1009_1,"[19, 3, 6, 12, 1]"
1009_2,"[16, 1, 10, 15, 12]"
1009_3,"[17, 15, 1, 9, 20]"
1009_4,"[19, 3, 6, 12, 1]"
1009_5,"[6, 18, 19, 15, 17]"
1009_6,"[20, 17, 6, 9, 8]"
1009_7,"[16, 1, 10, 15, 12]"
1009_8,"[9, 17, 12, 13, 15]"
1009_9,"[5, 18, 2, 8, 1]"
1009_10,"[19, 3, 6, 12, 1]"
1010_0,"[14, 1, 11, 2, 18]"
1010_1,"[5, 18, 2, 8, 1]"
1010_2,"[1, 14, 7, 12, 13]"
1010_3,"[7, 1, 18, 12, 2]"
1010_4,"[8, 11, 18, 5, 2]"
1011_0,"[15, 18, 17, 6, 16]"
1011_1,"[12, 1, 11, 7, 9]"
1011_2,"[15, 18, 17, 6, 16]"
1011_3,"[12, 1, 11, 7, 9]"
1011_4,"[2, 3, 5, 8, 7]"
1011_5,"[18, 6, 15, 8, 5]"
1011_6,"[13, 10, 1, 4, 18]"
1011_7,"[16, 1, 10, 15, 12]"
1011_8,"[12, 1, 11, 7, 9]"
1012_0,"[11, 8, 12, 10, 14]"
1012_1,"[9, 17, 12, 13, 15]"
1012_2,"[12, 1, 11, 7, 9]"
1012_3,"[15, 18, 17, 6, 16]"
1012_4,"[3, 2, 19, 13, 4]"
1012_5,"[18, 6, 15, 8, 5]"
1012_6,"[17, 15, 1, 9, 20]"
1012_7,"[18, 6, 15, 8, 5]"
1012_8,"[9, 17, 12, 13, 15]"
1012_9,"[6, 18, 19, 15, 17]"
1012_10,"[8, 11, 18, 5, 2]"
1012_11,"[4, 13, 10, 12, 17]"
1013_0,"[18, 6, 15, 8, 5]"
1013_1,"[20, 17, 6, 9, 19]"
1013_2,"[3, 2, 19, 13, 4]"
1013_3,"[13, 1, 10, 4, 18]"
1013_4,"[10, 13, 4, 11, 16]"
1013_5,"[4, 13, 10, 12, 17]"
1013_6,"[16, 1, 10, 15, 12]"
1014_0,"[13, 10, 1, 4, 18]"
1014_1,"[7, 1, 18, 12, 2]"
1014_2,"[2, 3, 5, 8, 7]"
1014_3,"[11, 8, 12, 10, 14]"
1014_4,"[17, 15, 1, 9, 20]"
1014_5,"[13, 10, 1, 4, 18]"
1014_6,"[13, 10, 1, 4, 18]"
1014_7,"[8, 11, 18, 5, 2]"
1015_0,"[9, 17, 12, 13, 15]"
1015_1,"[15, 18, 17, 6, 16]"
1015_2,"[6, 18, 19, 15, 17]"
1015_3,"[5, 18, 2, 8, 1]"
1015_4,"[14, 1, 11, 2, 18]"
1015_5,"[11, 8, 12, 10, 14]"
1016_0,"[3, 2, 19, 13, 4]"
1016_1,"[14, 1, 11, 2, 18]"
1016_2,"[19, 3, 6, 12, 1]"
1016_3,"[13, 10, 1, 4, 18]"
1016_4,"[11, 8, 12, 10, 14]"
1016_5,"[6, 18, 19, 15, 17]"
1016_6,"[17, 15, 1, 9, 20]"
1016_7,"[17, 15, 1, 9, 20]"
1017_0,"[1, 14, 7, 12, 13]"
1017_1,"[17, 15, 1, 9, 20]"
1017_2,"[14, 1, 11, 2, 18]"
1017_3,"[17, 15, 1, 9, 20]"
1017_4,"[20, 17, 6, 9, 18]"
1017_5,"[16, 1, 10, 15, 12]"
1017_6,"[14, 1, 11, 2, 18]"
1017_7,"[8, 11, 18, 5, 2]"
1017_8,"[18, 6, 15, 8, 5]"
1017_9,"[5, 18, 2, 8, 1]"
1017_10,"[4, 13, 10, 12, 17]"
1017_11,"[18, 6, 15, 8, 5]"
1017_12,"[16, 1, 10, 15, 12]"
1017_13,"[11, 8, 12, 10, 14]"
1017_14,"[8, 11, 18, 5, 2]"
1017_15,"[7, 1, 18, 12, 2]"
1017_16,"[10, 13, 4, 11, 16]"
1017_17,"[6, 18, 19, 15, 17]"
1018_0,"[12, 1, 11, 7, 9]"
1018_1,"[18, 6, 15, 8, 5]"
1018_2,"[17, 15, 1, 9, 20]"
1018_3,"[15, 18, 17, 6, 16]"
1018_4,"[16, 1, 10, 15, 12]"
1018_5,"[18, 6, 15, 8, 5]"
1018_6,"[5, 18, 2, 8, 1]"
1019_0,"[9, 17, 12, 13, 15]"
1019_1,"[8, 11, 18, 5, 2]"
1019_2,"[20, 17, 6, 9, 1]"
1019_3,"[4, 13, 10, 12, 17]"
1019_4,"[15, 18, 17, 6, 16]"
1019_5,"[17, 15, 1, 9, 20]"
1019_6,"[11, 8, 12, 10, 14]"
1019_7,"[18, 6, 15, 8, 5]"
1019_8,"[2, 3, 5, 8, 7]"
1019_9,"[4, 13, 10, 12, 17]"
1019_10,"[8, 11, 18, 5, 2]"
1020_0,"[2, 3, 5, 8, 7]"
1020_1,"[19, 3, 6, 12, 1]"
1020_2,"[20, 17, 6, 9, 2]"
1020_3,"[17, 15, 1, 9, 20]"
1020_4,"[17, 15, 1, 9, 20]"
1020_5,"[8, 11, 18, 5, 2]"
1020_6,"[3, 2, 19, 13, 4]"
1020_7,"[17, 15, 1, 9, 20]"
1020_8,"[1, 14, 7, 12, 13]"
1020_9,"[4, 13, 10, 12, 17]"
1020_10,"[16, 1, 10, 15, 12]"
1020_11,"[4, 13, 10, 12, 17]"
1020_12,"[17, 15, 1, 9, 20]"
1021_0,"[7, 1, 18, 12, 2]"
1021_1,"[16, 1, 10, 15, 12]"
1021_2,"[7, 1, 18, 12, 2]"
1021_3,"[5, 18, 2, 8, 1]"
1021_4,"[18, 6, 15, 8, 5]"
1021_5,"[14, 1, 11, 2, 18]"
1021_6,"[7, 1, 18, 12, 2]"
1021_7,"[8, 11, 18, 5, 2]"
1021_8,"[4, 13, 10, 12, 17]"
1021_9,"[14, 1, 11, 2, 18]"
1021_10,"[12, 1, 11, 7, 9]"
1021_11,"[2, 3, 5, 8, 7]"
1022_0,"[15, 18, 17, 6, 16]"
1022_1,"[1, 14, 7, 12, 13]"
1022_2,"[14, 1, 11, 2, 18]"
1022_3,"[18, 6, 15, 8, 5]"
1022_4,"[20, 17, 6, 9, 15]"
1022_5,"[16, 1, 10, 15, 12]"
1022_6,"[12, 1, 11, 7, 9]"
1022_7,"[5, 18, 2, 8, 1]"
1022_8,"[20, 17, 6, 9, 18]"
1022_9,"[19, 3, 6, 12, 1]"
1022_10,"[19, 3, 6, 12, 1]"
1022_11,"[12, 1, 11, 7, 9]"
1023_0,"[5, 18, 2, 8, 1]"
1023_1,"[20, 17, 6, 9, 19]"
1023_2,"[15, 18, 17, 6, 16]"
1023_3,"[16, 1, 10, 15, 12]"
1023_4,"[15, 18, 17, 6, 16]"
1023_5,"[9, 17, 12, 13, 15]"
1023_6,"[5, 18, 2, 8, 1]"
1023_7,"[20, 17, 6, 9, 2]"
1023_8,"[3, 2, 19, 13, 4]"
1023_9,"[8, 11, 18, 5, 2]"
1023_10,"[10, 13, 4, 11, 16]"
1024_0,"[15, 18, 17, 6, 16]"
1024_1,"[15, 18, 17, 6, 16]"
1024_2,"[1, 14, 7, 12, 13]"
1024_3,"[14, 1, 11, 2, 18]"
1024_4,"[16, 1, 10, 15, 12]"
1024_5,"[5, 18, 2, 8, 1]"
1024_6,"[3, 2, 19, 13, 4]"
1024_7,"[11, 8, 12, 10, 14]"
1024_8,"[20, 17, 6, 9, 11]"
1024_9,"[8, 11, 18, 5, 2]"
1024_10,"[5, 18, 2, 8, 1]"
1025_0,"[8, 11, 18, 5, 2]"
1025_1,"[4, 13, 10, 12, 17]"
1025_2,"[8, 11, 18, 5, 2]"
1025_3,"[4, 13, 10, 12, 17]"
1025_4,"[2, 3, 5, 8, 7]"
1025_5,"[8, 11, 18, 5, 2]"
1025_6,"[13, 10, 1, 4, 18]"
1025_7,"[12, 1, 11, 7, 9]"
1025_8,"[18, 6, 15, 8, 5]"
1026_0,"[9, 17, 12, 13, 15]"
1026_1,"[4, 13, 10, 12, 17]"
1026_2,"[14, 1, 11, 2, 18]"
1026_3,"[20, 17, 6, 9, 12]"
1026_4,"[18, 6, 15, 8, 5]"
1026_5,"[1, 14, 7, 12, 13]"
1026_6,"[15, 18, 17, 6, 16]"
1026_7,"[9, 17, 12, 13, 15]"
1026_8,"[18, 6, 15, 8, 5]"
1027_0,"[6, 18, 19, 15, 17]"
1027_1,"[2, 3, 5, 8, 7]"
1027_2,"[9, 17, 12, 13, 15]"
1027_3,"[15, 18, 17, 6, 16]"
1027_4,"[3, 2, 19, 13, 4]"
1027_5,"[6, 18, 19, 15, 17]"
1027_6,"[9, 17, 12, 13, 15]"
1027_7,"[3, 2, 19, 13, 4]"
1027_8,"[15, 18, 17, 6, 16]"
1027_9,"[14, 1, 11, 2, 18]"
1027_10,"[3, 2, 19, 13, 4]"
1027_11,"[3, 2, 19, 13, 4]"
1027_12,"[17, 15, 1, 9, 20]"
1028_0,"[5, 18, 2, 8, 1]"
1028_1,"[15, 18, 17, 6, 16]"
1028_2,"[1, 14, 7, 12, 13]"
1028_3,"[4, 13, 10, 12, 17]"
1028_4,"[20, 17, 6, 9, 3]"
1028_5,"[2, 3, 5, 8, 7]"
1028_6,"[9, 17, 12, 13, 15]"
1028_7,"[14, 1, 11, 2, 18]"
1028_8,"[3, 2, 19, 13, 4]"
1029_0,"[13, 10, 1, 4, 18]"
1029_1,"[7, 1, 18, 12, 2]"
1029_2,"[5, 18, 2, 8, 1]"
1029_3,"[20, 17, 6, 9, 5]"
1029_4,"[9, 17, 12, 13, 15]"
1029_5,"[14, 1, 11, 2, 18]"
1029_6,"[19, 3, 6, 12, 1]"
1029_7,"[9, 17, 12, 13, 15]"
1029_8,"[17, 15, 1, 9, 20]"
1030_0,"[3, 2, 19, 13, 4]"
1030_1,"[13, 10, 1, 4, 18]"
1030_2,"[6, 18, 19, 15, 17]"
1030_3,"[13, 10, 1, 4, 18]"
1030_4,"[15, 18, 17, 6, 16]"
1030_5,"[13, 10, 1, 4, 18]"
1030_6,"[1, 14, 7, 12, 13]"
1030_7,"[17, 15, 1, 9, 20]"
1030_8,"[15, 18, 17, 6, 16]"
1031_0,"[4, 13, 10, 12, 17]"
1031_1,"[20, 17, 6, 9, 18]"
1031_2,"[8, 11, 18, 5, 2]"
1031_3,"[3, 2, 19, 13, 4]"
1031_4,"[14, 1, 11, 2, 18]"
1031_5,"[7, 1, 18, 12, 2]"
1032_0,"[12, 1, 11, 7, 9]"
1032_1,"[13, 10, 1, 4, 18]"
1032_2,"[19, 3, 6, 12, 1]"
1032_3,"[2, 3, 5, 8, 7]"
1032_4,"[17, 15, 1, 9, 20]"
1032_5,"[2, 3, 5, 8, 7]"
1032_6,"[3, 2, 19, 13, 4]"
1032_7,"[13, 10, 1, 4, 18]"
1033_0,"[3, 2, 19, 13, 4]"
1033_1,"[11, 8, 12, 10, 14]"
1033_2,"[18, 6, 15, 8, 5]"
1033_3,"[6, 18, 19, 15, 17]"
1033_4,"[1, 14, 7, 12, 13]"
1033_5,"[20, 17, 6, 9, 18]"
1033_6,"[14, 1, 11, 2, 18]"
1033_7,"[14, 1, 11, 2, 18]"
1033_8,"[8, 11, 18, 5, 2]"
1033_9,"[14, 1, 11, 2, 18]"
1034_0,"[8, 11, 18, 5, 2]"
1034_1,"[1, 14, 7, 12, 13]"
1034_2,"[5, 18, 2, 8, 1]"
1034_3,"[20, 17, 6, 9, 8]"
1034_4,"[5, 18, 2, 8, 1]"
1034_5,"[8, 11, 18, 5, 2]"
1034_6,"[8, 11, 18, 5, 2]"
1034_7,"[11, 8, 12, 10, 14]"
1034_8,"[2, 3, 5, 8, 7]"
1034_9,"[12, 1, 11, 7, 9]"
1034_10,"[17, 15, 1, 9, 20]"
1034_11,"[3, 2, 19, 13, 4]"
1034_12,"[3, 2, 19, 13, 4]"
1034_13,"[11, 8, 12, 10, 14]"
1034_14,"[14, 1, 11, 2, 18]"
1034_15,"[2, 3, 5, 8, 7]"
1034_16,"[6, 18, 19, 15, 17]"
1035_0,"[3, 2, 19, 13, 4]"
1035_1,"[9, 17, 12, 13, 15]"
1035_2,"[2, 3, 5, 8, 7]"
1035_3,"[5, 18, 2, 8, 1]"
1035_4,"[7, 1, 18, 12, 2]"
1035_5,"[17, 15, 1, 9, 20]"
1035_6,"[2, 3, 5, 8, 7]"
1035_7,"[16, 1, 10, 15, 12]"
1036_0,"[7, 1, 18, 12, 2]"
1036_1,"[19, 3, 6, 12, 1]"
1036_2,"[8, 11, 18, 5, 2]"
1036_3,"[17, 15, 1, 9, 20]"
1036_4,"[20, 17, 6, 9, 14]"
1036_5,"[8, 11, 18, 5, 2]"
1036_6,"[17, 15, 1, 9, 20]"
1036_7,"[20, 17, 6, 9, 8]"
1036_8,"[20, 17, 6, 9, 19]"
1036_9,"[15, 18, 17, 6, 16]"
1036_10,"[20, 17, 6, 9, 3]"
1036_11,"[6, 18, 19, 15, 17]"
1037_0,"[18, 6, 15, 8, 5]"
1037_1,"[11, 8, 12, 10, 14]"
1037_2,"[12, 1, 11, 7, 9]"
1037_3,"[3, 2, 19, 13, 4]"
1037_4,"[18, 6, 15, 8, 5]"
1037_5,"[10, 13, 4, 11, 16]"
1037_6,"[12, 1, 11, 7, 9]"
1037_7,"[17, 15, 1, 9, 20]"
1037_8,"[14, 1, 11, 2, 18]"
1037_9,"[7, 1, 18, 12, 2]"
1037_10,"[7, 1, 18, 12, 2]"
1037_11,"[9, 17, 12, 13, 15]"
1037_12,"[7, 1, 18, 12, 2]"
1038_0,"[19, 3, 6, 12, 1]"
1038_1,"[13, 10, 1, 4, 18]"
1038_2,"[5, 18, 2, 8, 1]"
1038_3,"[13, 10, 1, 4, 18]"
1038_4,"[10, 13, 4, 11, 16]"
1038_5,"[13, 10, 1, 4, 18]"
1038_6,"[9, 17, 12, 13, 15]"
1039_0,"[3, 2, 19, 13, 4]"
1039_1,"[15, 18, 17, 6, 16]"
1039_2,"[16, 1, 10, 15, 12]"
1039_3,"[10, 13, 4, 11, 16]"
1039_4,"[6, 18, 19, 15, 17]"
1039_5,"[8, 11, 18, 5, 2]"
1039_6,"[3, 2, 19, 13, 4]"
1039_7,"[9, 17, 12, 13, 15]"
1039_8,"[10, 13, 4, 11, 16]"
1040_0,"[10, 13, 4, 11, 16]"
1040_1,"[2, 3, 5, 8, 7]"
1040_2,"[16, 1, 10, 15, 12]"
1040_3,"[7, 1, 18, 12, 2]"
1040_4,"[15, 18, 17, 6, 16]"
1040_5,"[20, 17, 6, 9, 7]"
1040_6,"[7, 1, 18, 12, 2]"
1040_7,"[20, 17, 6, 9, 19]"
1040_8,"[18, 6, 15, 8, 5]"
1040_9,"[4, 13, 10, 12, 17]"
1040_10,"[19, 3, 6, 12, 1]"
1041_0,"[11, 8, 12, 10, 14]"
1041_1,"[19, 3, 6, 12, 1]"
1041_2,"[6, 18, 19, 15, 17]"
1041_3,"[13, 10, 1, 4, 18]"
1041_4,"[14, 1, 11, 2, 18]"
1041_5,"[2, 3, 5, 8, 7]"
1041_6,"[19, 3, 6, 12, 1]"
1041_7,"[13, 10, 1, 4, 18]"
1041_8,"[8, 11, 18, 5, 2]"
1041_9,"[10, 13, 4, 11, 16]"
1041_10,"[6, 18, 19, 15, 17]"
1041_11,"[15, 18, 17, 6, 16]"
1041_12,"[10, 13, 4, 11, 16]"
1041_13,"[15, 18, 17, 6, 16]"
1041_14,"[1, 14, 7, 12, 13]"
1042_0,"[16, 1, 10, 15, 12]"
1042_1,"[4, 13, 10, 12, 17]"
1042_2,"[4, 13, 10, 12, 17]"
1042_3,"[11, 8, 12, 10, 14]"
1042_4,"[2, 3, 5, 8, 7]"
1042_5,"[20, 17, 6, 9, 19]"
1042_6,"[16, 1, 10, 15, 12]"
1042_7,"[16, 1, 10, 15, 12]"
1042_8,"[4, 13, 10, 12, 17]"
1042_9,"[13, 10, 1, 4, 18]"
1042_10,"[4, 13, 10, 12, 17]"
1042_11,"[13, 10, 1, 4, 18]"
1042_12,"[9, 17, 12, 13, 15]"
1043_0,"[8, 11, 18, 5, 2]"
1043_1,"[19, 3, 6, 12, 1]"
1043_2,"[3, 2, 19, 13, 4]"
1043_3,"[20, 17, 6, 9, 10]"
1043_4,"[14, 1, 11, 2, 18]"
1043_5,"[19, 3, 6, 12, 1]"
1043_6,"[18, 6, 15, 8, 5]"
1043_7,"[1, 14, 7, 12, 13]"
1043_8,"[4, 13, 10, 12, 17]"
1043_9,"[8, 11, 18, 5, 2]"
1043_10,"[15, 18, 17, 6, 16]"
1043_11,"[19, 3, 6, 12, 1]"
1043_12,"[14, 1, 11, 2, 18]"
1043_13,"[7, 1, 18, 12, 2]"
1043_14,"[18, 6, 15, 8, 5]"
1044_0,"[10, 13, 4, 11, 16]"
1044_1,"[17, 15, 1, 9, 20]"
1044_2,"[2, 3, 5, 8, 7]"
1044_3,"[4, 13, 10, 12, 17]"
1044_4,"[16, 1, 10, 15, 12]"
1044_5,"[8, 11, 18, 5, 2]"
1044_6,"[11, 8, 12, 10, 14]"
1044_7,"[17, 15, 1, 9, 20]"
1044_8,"[14, 1, 11, 2, 18]"
1044_9,"[12, 1, 11, 7, 9]"
1044_10,"[14, 1, 11, 2, 18]"
1044_11,"[8, 11, 18, 5, 2]"
1045_0,"[7, 1, 18, 12, 2]"
1045_1,"[15, 18, 17, 6, 16]"
1045_2,"[10, 13, 4, 11, 16]"
1045_3,"[17, 15, 1, 9, 20]"
1045_4,"[6, 18, 19, 15, 17]"
1045_5,"[5, 18, 2, 8, 1]"
1045_6,"[17, 15, 1, 9, 20]"
1045_7,"[19, 3, 6, 12, 1]"
1045_8,"[16, 1, 10, 15, 12]"
1045_9,"[13, 10, 1, 4, 18]"
1046_0,"[12, 1, 11, 7, 9]"
1046_1,"[10, 13, 4, 11, 16]"
1046_2,"[15, 18, 17, 6, 16]"
1046_3,"[12, 1, 11, 7, 9]"
1046_4,"[19, 3, 6, 12, 1]"
1046_5,"[2, 3, 5, 8, 7]"
1046_6,"[10, 13, 4, 11, 16]"
1046_7,"[8, 11, 18, 5, 2]"
1046_8,"[5, 18, 2, 8, 1]"
1046_9,"[10, 13, 4, 11, 16]"
1047_0,"[3, 2, 19, 13, 4]"
1047_1,"[9, 17, 12, 13, 15]"
1047_2,"[14, 1, 11, 2, 18]"
1047_3,"[11, 8, 12, 10, 14]"
1047_4,"[19, 3, 6, 12, 1]"
1047_5,"[5, 18, 2, 8, 1]"
1047_6,"[15, 18, 17, 6, 16]"
1047_7,"[17, 15, 1, 9, 20]"
1047_8,"[17, 15, 1, 9, 20]"
1047_9,"[16, 1, 10, 15, 12]"
1048_0,"[5, 18, 2, 8, 1]"
1048_1,"[7, 1, 18, 12, 2]"
1048_2,"[12, 1, 11, 7, 9]"
1048_3,"[12, 1, 11, 7, 9]"
1048_4,"[11, 8, 12, 10, 14]"
1048_5,"[3, 2, 19, 13, 4]"
1048_6,"[7, 1, 18, 12, 2]"
1048_7,"[19, 3, 6, 12, 1]"
1048_8,"[5, 18, 2, 8, 1]"
1048_9,"[2, 3, 5, 8, 7]"
1048_10,"[17, 15, 1, 9, 20]"
1048_11,"[7, 1, 18, 12, 2]"
1048_12,"[9, 17, 12, 13, 15]"
1049_0,"[8, 11, 18, 5, 2]"
1049_1,"[6, 18, 19, 15, 17]"
1049_2,"[4, 13, 10, 12, 17]"
1049_3,"[16, 1, 10, 15, 12]"
1050_0,"[20, 17, 6, 9, 4]"
1050_1,"[2, 3, 5, 8, 7]"
1050_2,"[17, 15, 1, 9, 20]"
1050_3,"[7, 1, 18, 12, 2]"
1050_4,"[16, 1, 10, 15, 12]"
1050_5,"[15, 18, 17, 6, 16]"
1050_6,"[17, 15, 1, 9, 20]"
1050_7,"[13, 10, 1, 4, 18]"
1050_8,"[20, 17, 6, 9, 16]"
1050_9,"[5, 18, 2, 8, 1]"
1050_10,"[18, 6, 15, 8, 5]"
1051_0,"[13, 10, 1, 4, 18]"
1051_1,"[2, 3, 5, 8, 7]"
1051_2,"[16, 1, 10, 15, 12]"
1051_3,"[18, 6, 15, 8, 5]"
1051_4,"[10, 13, 4, 11, 16]"
1051_5,"[6, 18, 19, 15, 17]"
1051_6,"[6, 18, 19, 15, 17]"
1051_7,"[14, 1, 11, 2, 18]"
1051_8,"[15, 18, 17, 6, 16]"
1051_9,"[16, 1, 10, 15, 12]"
